GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,IND,2004,2004,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.7 [5.6-10.3],7.70000,5.60000,10.30000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,IND,2009,2009,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,8.1 [5.6-11.0],8.10000,5.60000,11.00000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,IND,2011,2011,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,8.2 [5.3-11.6],8.20000,5.30000,11.60000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,3.1 [1.5-5.6],3.10000,1.50000,5.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.4 [2.4-7.2],4.40000,2.40000,7.20000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,IND,1983,1983,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.5 [2.6-7.2],4.50000,2.60000,7.20000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,IND,1986,1986,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,3.9 [2.4-5.8],3.90000,2.40000,5.80000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,IND,1987,1987,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.0 [2.6-5.9],4.00000,2.60000,5.90000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,IND,1989,1989,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,5.5 [3.8-7.7],5.50000,3.80000,7.70000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,IND,1990,1990,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,5.7 [4.0-7.8],5.70000,4.00000,7.80000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,IND,1993,1993,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.9 [3.5-6.5],4.90000,3.50000,6.50000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,IND,1994,1994,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,5.0 [3.7-6.6],5.00000,3.70000,6.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,6.7 [5.1-8.6],6.70000,5.10000,8.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,6.8 [5.2-8.7],6.80000,5.20000,8.70000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,2000,2000,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,5.9 [4.6-7.5],5.90000,4.60000,7.50000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,IND,2001,2001,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,6.1 [4.8-7.6],6.10000,4.80000,7.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,IND,2003,2003,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,7.8 [6.2-9.5],7.80000,6.20000,9.50000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,19.5 [15.1-24.6],19.50000,15.10000,24.60000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,IND,1995,1995,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,20.6 [17.7-23.7],20.60000,17.70000,23.70000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,20.7 [17.8-23.7],20.70000,17.80000,23.70000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,20.8 [18.0-23.7],20.80000,18.00000,23.70000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,20.9 [18.2-23.7],20.90000,18.20000,23.70000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,IND,2011,2011,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,22.8 [19.8-26.0],22.80000,19.80000,26.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,IND,2012,2012,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,23.0 [19.8-26.5],23.00000,19.80000,26.50000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,23.2 [19.7-27.1],23.20000,19.70000,27.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,23.3 [19.5-27.6],23.30000,19.50000,27.60000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,IND,2015,2015,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,23.5 [19.3-28.2],23.50000,19.30000,28.20000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,2.8 [0.9-6.2],2.80000,0.90000,6.20000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,2.9 [1.0-6.1],2.90000,1.00000,6.10000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,3.0 [1.2-6.2],3.00000,1.20000,6.20000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,IND,1983,1983,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,3.1 [1.3-6.2],3.10000,1.30000,6.20000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.1 [3.3-7.4],5.10000,3.30000,7.40000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.3 [3.5-7.6],5.30000,3.50000,7.60000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.5 [3.7-7.7],5.50000,3.70000,7.70000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.7 [3.9-7.9],5.70000,3.90000,7.90000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,2000,2000,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.8 [4.0-8.1],5.80000,4.00000,8.10000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.8 [4.6-12.0],7.80000,4.60000,12.00000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.9 [4.4-12.7],7.90000,4.40000,12.70000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.5 [1.2-7.5],3.50000,1.20000,7.50000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.6 [1.3-7.5],3.60000,1.30000,7.50000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.7 [1.5-7.4],3.70000,1.50000,7.40000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,IND,1983,1983,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.8 [1.6-7.3],3.80000,1.60000,7.30000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,5.5 [3.7-7.9],5.50000,3.70000,7.90000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,5.6 [3.8-8.0],5.60000,3.80000,8.00000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,5.8 [3.9-8.1],5.80000,3.90000,8.10000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,5.9 [4.1-8.2],5.90000,4.10000,8.20000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,2000,2000,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.0 [4.2-8.3],6.00000,4.20000,8.30000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.4 [4.4-11.2],7.40000,4.40000,11.20000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.5 [4.2-11.7],7.50000,4.20000,11.70000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,3.7 [1.3-7.8],3.70000,1.30000,7.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,3.8 [1.5-7.8],3.80000,1.50000,7.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,4.0 [1.6-7.8],4.00000,1.60000,7.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,IND,1983,1983,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,4.1 [1.8-7.9],4.10000,1.80000,7.90000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.5 [4.3-9.3],6.50000,4.30000,9.30000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.7 [4.5-9.4],6.70000,4.50000,9.40000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.9 [4.8-9.6],6.90000,4.80000,9.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.1 [4.9-9.8],7.10000,4.90000,9.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,2000,2000,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.3 [5.2-9.9],7.30000,5.20000,9.90000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,9.0 [5.4-13.5],9.00000,5.40000,13.50000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,9.1 [5.2-14.2],9.10000,5.20000,14.20000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.6 [1.7-9.5],4.60000,1.70000,9.50000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.7 [1.9-9.4],4.70000,1.90000,9.40000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.8 [2.0-9.3],4.80000,2.00000,9.30000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,IND,1983,1983,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,5.0 [2.2-9.2],5.00000,2.20000,9.20000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.8 [4.6-9.6],6.80000,4.60000,9.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.0 [4.8-9.7],7.00000,4.80000,9.70000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.1 [4.9-9.8],7.10000,4.90000,9.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.2 [5.1-9.9],7.20000,5.10000,9.90000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,2000,2000,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.3 [5.2-10.0],7.30000,5.20000,10.00000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,8.3 [5.0-12.2],8.30000,5.00000,12.20000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,8.3 [4.8-12.8],8.30000,4.80000,12.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.1 [2.1-7.2],4.10000,2.10000,7.20000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.3 [2.2-7.2],4.30000,2.20000,7.20000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,3.2 [1.6-5.7],3.20000,1.60000,5.70000,,,
