GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IND,India,,615000 [575000-656000],615000.00000,575000.00000,656000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IND,India,,610000 [571000-650000],610000.00000,571000.00000,650000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IND,India,,604000 [567000-643000],604000.00000,567000.00000,643000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IND,India,,590000 [555000-627000],590000.00000,555000.00000,627000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,571000 [538000-606000],571000.00000,538000.00000,606000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,562000 [531000-594000],562000.00000,531000.00000,594000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,550000 [522000-579000],550000.00000,522000.00000,579000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,539000 [513000-565000],539000.00000,513000.00000,565000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,528000 [503000-553000],528000.00000,503000.00000,553000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IND,India,,514000 [491000-538000],514000.00000,491000.00000,538000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,494000 [472000-516000],494000.00000,472000.00000,516000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IND,India,,484000 [463000-506000],484000.00000,463000.00000,506000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,474000 [453000-495000],474000.00000,453000.00000,495000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,467000 [443000-491000],467000.00000,443000.00000,491000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,458000 [433000-484000],458000.00000,433000.00000,484000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,449000 [421000-478000],449000.00000,421000.00000,478000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,446000 [416000-478000],446000.00000,416000.00000,478000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IND,India,,443000 [412000-475000],443000.00000,412000.00000,475000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IND,India,,440000 [408000-472000],440000.00000,408000.00000,472000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,436000 [404000-469000],436000.00000,404000.00000,469000.00000,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,1.7,1.70000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,41,41.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IND,India,,50,50.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,57,57.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IND,India,,59,59.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,59,59.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,90,90.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,90,90.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,92,92.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,98,98.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IND,India,,81,81.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IND,India,,90,90.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,95,95.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,2.3,2.30000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,4.3,4.30000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,5.5,5.50000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,2.3,2.30000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IND,India,,17,17.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,32,32.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IND,India,,45,45.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,56,56.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,63,63.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,61,61.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,67,67.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,72,72.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IND,India,,73,73.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IND,India,,72,72.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,80,80.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,22,22.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,15,15.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,12,12.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,18,18.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IND,India,,14,14.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,8.6,8.60000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IND,India,,6.5,6.50000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,5.4,5.40000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,5,5.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,4.3,4.30000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,4,4.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,3.1,3.10000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IND,India,,2.9,2.90000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IND,India,,3.5,3.50000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,2.7,2.70000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,292926,292926.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,343032,343032.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,372079,372079.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,413537,413537.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IND,India,,386956,386956.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IND,India,,644427,644427.00000,,,,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,705807,705807.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IND,India,,98006,98006.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IND,India,,113177,113177.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IND,India,,120105,120105.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IND,India,,132253,132253.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,151386,151386.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,171838,171838.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,183203,183203.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,206840,206840.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,219946,219946.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IND,India,,233026,233026.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,231121,231121.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IND,India,,226965,226965.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,234029,234029.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,226557,226557.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,275502,275502.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,298831,298831.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,281162,281162.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IND,India,,276786,276786.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IND,India,,380904,380904.00000,,,,,
TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,476051,476051.00000,,,,,
TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,621762,621762.00000,,,,,
TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,754268,754268.00000,,,,,
TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,750598,750598.00000,,,,,
TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,817239,817239.00000,,,,,
TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IND,India,,868769,868769.00000,,,,,
TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IND,India,,761445,761445.00000,,,,,
TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,908925,908925.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IND,India,,650345,650345.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IND,India,,554437,554437.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IND,India,,506249,506249.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IND,India,,459424,459424.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,432364,432364.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,400447,400447.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,401868,401868.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,399660,399660.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,392130,392130.00000,,,,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IND,India,,385909,385909.00000,,,,,
